Date,Close/Last,Volume,Open,High,Low
11/15/2022,98.72,"31,830,970.00",98.67,100.42,97.02
11/14/2022,96.03,"24,170,080.00",95.50,97.18,95.11
11/11/2022,96.73,"30,569,110.00",94.71,97.36,94.16
11/10/2022,94.17,"42,371,220.00",92.34,94.55,91.65
11/9/2022,87.40,"26,743,880.00",88.55,89.49,87.36
11/8/2022,88.91,"30,172,000.00",89.16,90.41,87.65
11/7/2022,88.65,"26,899,880.00",87.34,88.94,86.96
11/4/2022,86.70,"40,173,280.00",85.51,86.73,83.88
11/3/2022,83.49,"48,510,360.00",86.35,86.55,83.45
11/2/2022,87.07,"43,553,550.00",90.91,91.30,87.01
11/1/2022,90.50,"43,220,600.00",95.59,96.17,90.43
10/31/2022,94.66,"29,868,710.00",95.78,96.35,94.38
10/28/2022,96.58,"35,696,930.00",92.53,96.86,92.32
10/27/2022,92.60,"54,036,490.00",94.31,95.17,91.90
10/26/2022,94.82,"71,671,810.00",96.76,98.54,94.57
10/25/2022,104.93,"29,910,170.00",103.30,105.10,103.02
10/24/2022,102.97,"24,680,830.00",102.09,103.10,100.30
10/21/2022,101.48,"28,988,730.00",98.46,101.62,98.23
10/20/2022,100.53,"25,125,080.00",100.82,103.00,99.97
10/19/2022,100.29,"21,573,690.00",100.70,101.66,99.64
10/18/2022,101.39,"21,610,540.00",103.94,104.22,100.65
10/17/2022,100.78,"23,311,600.00",99.52,101.77,99.51
10/14/2022,97.18,"22,624,830.00",100.63,101.29,97.03
10/13/2022,99.71,"32,812,220.00",95.93,100.53,95.27
10/12/2022,98.30,"17,343,430.00",98.27,99.65,97.67
10/11/2022,98.05,"21,617,730.00",98.25,100.12,97.25
10/10/2022,98.71,"16,529,900.00",99.85,99.99,97.87
10/7/2022,99.57,"24,249,910.00",100.65,101.42,99.21
10/6/2022,102.24,"17,156,240.00",101.50,103.73,101.50
10/5/2022,102.22,"18,475,520.00",100.69,102.74,99.74
10/4/2022,102.41,"22,580,930.00",101.04,102.72,101.04
10/3/2022,99.30,"24,840,030.00",97.22,99.97,97.02
9/30/2022,96.15,"26,277,830.00",97.73,99.49,96.03
9/29/2022,98.09,"21,921,520.00",99.30,99.30,96.52
9/28/2022,100.74,"24,617,000.00",98.02,101.40,97.80
9/27/2022,98.09,"24,224,990.00",99.91,100.46,97.34
9/26/2022,98.81,"22,437,940.00",98.61,100.44,98.38
9/23/2022,99.17,"25,656,960.00",100.06,100.11,98.01
9/22/2022,100.57,"21,272,680.00",99.45,101.68,99.41
9/21/2022,100.01,"26,596,760.00",102.24,103.49,99.99
9/20/2022,101.83,"24,001,670.00",102.88,103.17,101.12
9/19/2022,103.85,"19,738,600.00",102.54,104.02,102.37
9/16/2022,103.63,"64,540,120.00",102.97,104.03,101.86
9/15/2022,103.90,"26,494,930.00",105.01,106.21,103.31
9/14/2022,105.87,"22,115,810.00",105.44,106.10,104.50
9/13/2022,105.31,"33,014,990.00",108.89,109.37,105.00
9/12/2022,111.87,"19,732,910.00",111.99,112.64,110.93
9/9/2022,111.78,"21,745,030.00",110.05,112.00,110.00
